classificacao,nome_robo,pontuacao_final,sobrevivencia,bonus_ultima_sobrevivencia,dano_disparo,bonus_disparo_morte,colisao_dano,bonus_colisao_morte,1lugar,2lugar,3lugar
1,sample.Walls,1170,750,150,247,20,4,0,1,0,0
1,sample.Tracker,1056,700,0,296,56,4,0,0,1,0
1,sample.SpinBot,938,600,0,296,22,20,0,0,0,0
1,sample.Crazy,806,650,0,136,0,20,0,0,0,1
1,sample.MyFirstJuniorRobot,681,550,0,124,0,7,0,0,0,0
2,sample.RamFire,644,400,0,161,27,56,0,0,0,0
2,sample.Corners,620,450,0,148,22,0,0,0,0,0
2,sample.MyFirstRobot,552,500,0,52,0,0,0,0,0,0
2,sample.VelociRobot,416,250,0,64,0,102,0,0,0,0
2,sample.PaintingRobot,359,300,0,48,5,6,0,0,0,0
3,sample.Interactive,350,350,0,0,0,0,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.TrackFire,129,50,0,79,0,0,0,0,0,0
3,sample.Target,101,100,0,0,0,1,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.Fire,88,0,0,88,0,0,0,0,0,0
1,sample.Walls,1145,750,150,224,19,2,0,1,0,0
1,sample.SpinBot,1019,700,0,299,5,14,0,0,1,0
1,sample.VelociRobot,793,550,0,112,0,124,7,0,0,0
1,sample.Fire,752,600,0,149,2,1,0,0,0,0
1,sample.PaintingRobot,742,650,0,90,1,1,0,0,0,1
2,sample.Tracker,728,500,0,208,19,1,0,0,0,0
2,sample.Corners,648,450,0,184,14,0,0,0,0,0
2,sample.TrackFire,554,350,0,190,14,0,0,0,0,0
2,sample.RamFire,486,250,0,192,0,44,0,0,0,0
2,sample.MyFirstRobot,445,400,0,44,0,1,0,0,0,0
3,sample.Crazy,362,300,0,56,0,6,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,132,100,0,28,0,4,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.Target,2,0,0,0,0,2,0,0,0,0
1,sample.Walls,1360,750,150,440,12,7,0,1,0,0
1,sample.SpinBot,1092,700,0,345,35,12,0,0,1,0
1,sample.Tracker,995,650,0,304,23,8,10,0,0,1
1,sample.RamFire,750,500,0,165,14,56,15,0,0,0
1,sample.Fire,705,600,0,101,4,0,0,0,0,0
2,sample.Crazy,687,550,0,118,0,19,0,0,0,0
2,sample.MyFirstRobot,503,450,0,52,0,1,0,0,0,0
2,sample.MyFirstJuniorRobot,467,400,0,60,2,6,0,0,0,0
2,sample.Interactive,350,350,0,0,0,0,0,0,0,0
2,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.Target,250,250,0,0,0,0,0,0,0,0
3,sample.Corners,241,150,0,91,0,0,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.TrackFire,162,50,0,95,17,0,0,0,0,0
3,sample.PaintingRobot,150,100,0,48,0,2,0,0,0,0
3,sample.VelociRobot,57,0,0,32,0,25,0,0,0,0
1,sample.SpinBot,1444,750,150,465,74,5,0,1,0,0
1,sample.Tracker,1072,650,0,370,51,1,0,0,0,1
1,sample.PaintingRobot,816,700,0,112,3,1,0,0,1,0
1,sample.Corners,732,550,0,182,0,0,0,0,0,0
1,sample.Crazy,716,600,0,104,0,12,0,0,0,0
2,sample.RamFire,644,400,0,165,4,64,12,0,0,0
2,sample.Fire,633,500,0,126,7,0,0,0,0,0
2,sample.TrackFire,567,350,0,199,18,0,0,0,0,0
2,sample.Interactive_v2,450,450,0,0,0,0,0,0,0,0
2,sample.MyFirstRobot,346,300,0,44,0,2,0,0,0,0
3,sample.MyFirstJuniorRobot,276,250,0,24,0,2,0,0,0,0
3,sample.VelociRobot,227,100,0,31,0,96,0,0,0,0
3,sample.Walls,213,150,0,61,0,2,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.Target,4,0,0,0,0,4,0,0,0,0
1,sample.Walls,1298,750,150,342,51,6,0,1,0,0
1,sample.SpinBot,1111,700,0,380,15,16,0,0,1,0
1,sample.Tracker,832,650,0,162,20,0,0,0,0,1
1,sample.TrackFire,780,500,0,261,19,0,0,0,0,0
1,sample.Crazy,707,600,0,96,0,11,0,0,0,0
2,sample.VelociRobot,598,450,0,108,0,40,0,0,0,0
2,sample.Interactive,550,550,0,0,0,0,0,0,0,0
2,sample.Corners,517,350,0,152,15,0,0,0,0,0
2,sample.PaintingRobot,465,400,0,64,0,1,0,0,0,0
2,sample.MyFirstJuniorRobot,364,300,0,56,4,4,0,0,0,0
3,sample.Fire,283,150,0,118,14,1,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.RamFire,174,50,0,96,0,28,0,0,0,0
3,sample.Target,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,4,0,0,4,0,0,0,0,0,0
1,sample.SpinBot,1138,700,0,382,45,11,0,0,1,0
1,sample.PaintingRobot,1045,750,150,125,17,2,0,1,0,0
1,sample.RamFire,1019,650,0,256,0,70,43,0,0,1
1,sample.TrackFire,884,450,0,388,46,0,0,0,0,0
1,sample.MyFirstJuniorRobot,726,600,0,120,0,6,0,0,0,0
2,sample.Fire,701,550,0,147,3,1,0,0,0,0
2,sample.Interactive,500,500,0,0,0,0,0,0,0,0
2,sample.Crazy,482,400,0,72,0,10,0,0,0,0
2,sample.Tracker,383,250,0,132,1,0,0,0,0,0
2,sample.Interactive_v2,350,350,0,0,0,0,0,0,0,0
3,sample.Target,300,300,0,0,0,0,0,0,0,0
3,sample.Corners,265,150,0,114,0,1,0,0,0,0
3,sample.Walls,262,200,0,60,0,2,0,0,0,0
3,sample.VelociRobot,173,100,0,44,0,29,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,5,0,0,4,0,1,0,0,0,0
1,sample.SpinBot,1089,650,0,422,11,6,0,0,0,1
1,sample.MyFirstRobot,1032,750,150,117,12,2,0,1,0,0
1,sample.Walls,920,700,0,202,13,6,0,0,1,0
1,sample.Tracker,865,600,0,247,17,0,0,0,0,0
1,sample.Corners,768,500,0,241,26,1,0,0,0,0
2,sample.TrackFire,698,450,0,226,22,0,0,0,0,0
2,sample.Crazy,637,550,0,76,0,11,0,0,0,0
2,sample.Fire,480,400,0,80,0,0,0,0,0,0
2,sample.VelociRobot,398,250,0,64,0,84,0,0,0,0
2,sample.PaintingRobot,353,300,0,52,0,1,0,0,0,0
3,sample.Target,350,350,0,0,0,0,0,0,0,0
3,sample.RamFire,213,50,0,112,0,35,16,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,188,150,0,36,0,2,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.SpinBot,1325,750,150,378,25,22,0,1,0,0
1,sample.TrackFire,1081,650,0,374,56,0,0,0,0,1
1,sample.Crazy,811,700,0,98,8,5,0,0,1,0
1,sample.Tracker,775,550,0,193,32,0,0,0,0,0
1,sample.MyFirstRobot,686,600,0,84,0,2,0,0,0,0
2,sample.MyFirstJuniorRobot,576,500,0,68,0,8,0,0,0,0
2,sample.Fire,490,350,0,121,19,0,0,0,0,0
2,sample.Walls,478,300,0,150,26,2,0,0,0,0
2,sample.Target,451,450,0,0,0,1,0,0,0,0
2,sample.PaintingRobot,441,400,0,40,0,1,0,0,0,0
3,sample.Corners,363,250,0,112,0,1,0,0,0,0
3,sample.RamFire,354,100,0,160,0,65,29,0,0,0
3,sample.VelociRobot,248,150,0,52,0,46,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1293,750,150,346,44,4,0,1,0,0
1,sample.SpinBot,1045,700,0,339,4,2,0,0,1,0
1,sample.MyFirstRobot,768,650,0,116,0,2,0,0,0,1
1,sample.Corners,741,500,0,225,16,0,0,0,0,0
1,sample.Fire,738,600,0,136,2,0,0,0,0,0
2,sample.MyFirstJuniorRobot,694,550,0,121,16,7,0,0,0,0
2,sample.VelociRobot,632,400,0,99,19,114,0,0,0,0
2,sample.Target,450,450,0,0,0,0,0,0,0,0
2,sample.Tracker,354,150,0,192,0,12,0,0,0,0
2,sample.SittingDuck,350,350,0,0,0,0,0,0,0,0
3,sample.RamFire,322,200,0,76,0,38,7,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.Crazy,292,250,0,36,0,6,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.TrackFire,87,50,0,37,0,0,0,0,0,0
3,sample.PaintingRobot,17,0,0,12,0,5,0,0,0,0
1,sample.Walls,1429,750,150,484,43,2,0,1,0,0
1,sample.SpinBot,1039,700,0,323,10,6,0,0,1,0
1,sample.Crazy,790,650,0,127,2,11,0,0,0,1
1,sample.MyFirstJuniorRobot,764,600,0,147,17,0,0,0,0,0
1,sample.RamFire,740,400,0,234,0,77,29,0,0,0
2,sample.Corners,716,550,0,164,2,0,0,0,0,0
2,sample.Fire,576,450,0,115,11,0,0,0,0,0
2,sample.TrackFire,515,300,0,180,35,0,0,0,0,0
2,sample.SittingDuck,500,500,0,0,0,0,0,0,0,0
2,sample.VelociRobot,470,350,0,85,1,34,0,0,0,0
3,sample.Interactive,250,250,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,247,200,0,41,0,6,0,0,0,0
3,sample.MyFirstRobot,188,150,0,36,0,2,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.Target,51,50,0,0,0,1,0,0,0,0
3,sample.Tracker,2,0,0,0,0,2,0,0,0,0
1,sample.Walls,1221,750,150,284,30,7,0,1,0,0
1,sample.Tracker,962,600,0,317,44,1,0,0,0,0
1,sample.TrackFire,911,550,0,357,4,0,0,0,0,0
1,sample.SpinBot,869,650,0,206,7,6,0,0,0,1
1,sample.MyFirstRobot,854,700,0,138,16,0,0,0,1,0
2,sample.MyFirstJuniorRobot,575,450,0,120,0,5,0,0,0,0
2,sample.PaintingRobot,553,500,0,52,0,1,0,0,0,0
2,sample.Crazy,512,400,0,96,0,16,0,0,0,0
2,sample.VelociRobot,418,300,0,60,0,58,0,0,0,0
2,sample.SittingDuck,350,350,0,0,0,0,0,0,0,0
3,sample.Fire,301,150,0,129,21,1,0,0,0,0
3,sample.Interactive_v2,250,250,0,0,0,0,0,0,0,0
3,sample.Target,202,200,0,0,0,2,0,0,0,0
3,sample.RamFire,192,50,0,100,0,42,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.Corners,28,0,0,28,0,0,0,0,0,0
1,sample.Walls,1285,750,150,354,27,4,0,1,0,0
1,sample.SpinBot,991,700,0,281,8,2,0,0,1,0
1,sample.Tracker,940,600,0,283,54,4,0,0,0,1
1,sample.TrackFire,820,550,0,266,4,0,0,0,0,0
1,sample.MyFirstJuniorRobot,761,600,0,156,0,5,0,0,0,1
2,sample.RamFire,649,500,0,112,0,37,0,0,0,0
2,sample.Crazy,568,450,0,96,0,22,0,0,0,0
2,sample.Fire,410,350,0,60,0,0,0,0,0,0
2,sample.SittingDuck,400,400,0,0,0,0,0,0,0,0
2,sample.PaintingRobot,366,300,0,64,0,2,0,0,0,0
3,sample.VelociRobot,311,200,0,68,0,38,4,0,0,0
3,sample.Target,250,250,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,136,100,0,36,0,0,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.Corners,28,0,0,28,0,0,0,0,0,0
1,sample.Walls,1163,750,150,229,32,2,0,1,0,0
1,sample.SpinBot,999,600,0,360,31,8,0,0,0,0
1,sample.RamFire,970,650,0,231,25,64,0,0,1,0
1,sample.Tracker,927,650,0,244,30,4,0,0,1,0
1,sample.MyFirstJuniorRobot,636,550,0,84,0,2,0,0,0,0
2,sample.MyFirstRobot,605,500,0,94,5,6,0,0,0,0
2,sample.Crazy,536,450,0,64,0,22,0,0,0,0
2,sample.PaintingRobot,490,400,0,80,0,10,0,0,0,0
2,sample.VelociRobot,482,300,0,84,0,98,0,0,0,0
2,sample.Fire,439,350,0,87,0,1,0,0,0,0
3,sample.TrackFire,425,250,0,175,0,0,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.Corners,162,150,0,12,0,0,0,0,0,0
3,sample.Target,101,100,0,0,0,1,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.TrackFire,1456,750,150,490,66,0,0,1,0,0
1,sample.Tracker,1094,650,0,391,53,0,0,0,0,1
1,sample.PaintingRobot,821,700,0,116,0,5,0,0,1,0
1,sample.SpinBot,743,450,0,260,14,19,0,0,0,0
1,sample.Fire,737,550,0,181,3,2,0,0,0,0
2,sample.Crazy,725,600,0,100,0,25,0,0,0,0
2,sample.MyFirstJuniorRobot,610,500,0,104,0,6,0,0,0,0
2,sample.Walls,534,350,0,143,11,30,0,0,0,0
2,sample.MyFirstRobot,433,400,0,32,0,1,0,0,0,0
2,sample.Corners,382,300,0,81,1,0,0,0,0,0
3,sample.Interactive,250,250,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.RamFire,192,150,0,32,0,10,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.VelociRobot,67,0,0,32,0,35,0,0,0,0
3,sample.Target,52,50,0,0,0,2,0,0,0,0
1,sample.Walls,1229,750,150,304,21,4,0,1,0,0
1,sample.SpinBot,1094,700,0,345,29,19,0,0,1,0
1,sample.Corners,932,650,0,242,38,2,0,0,0,1
1,sample.RamFire,835,500,0,220,0,70,45,0,0,0
1,sample.Fire,776,600,0,168,6,1,0,0,0,0
2,sample.PaintingRobot,664,550,0,110,0,5,0,0,0,0
2,sample.Crazy,560,450,0,86,1,23,0,0,0,0
2,sample.MyFirstRobot,437,350,0,80,0,7,0,0,0,0
2,sample.Target,402,400,0,0,0,2,0,0,0,0
2,sample.Tracker,380,250,0,128,0,2,0,0,0,0
3,sample.Interactive,300,300,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,248,200,0,44,0,4,0,0,0,0
3,sample.VelociRobot,222,150,0,44,0,28,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.TrackFire,59,0,0,59,0,0,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
1,sample.SpinBot,1387,750,150,434,42,11,0,1,0,0
1,sample.RamFire,1145,650,0,300,23,102,70,0,0,1
1,sample.Fire,878,700,0,162,15,1,0,0,1,0
1,sample.Walls,757,500,0,244,9,5,0,0,0,0
1,sample.Crazy,632,550,0,72,0,10,0,0,0,0
2,sample.Interactive_v2,600,600,0,0,0,0,0,0,0,0
2,sample.Corners,543,400,0,126,17,0,0,0,0,0
2,sample.MyFirstRobot,503,450,0,48,0,5,0,0,0,0
2,sample.MyFirstJuniorRobot,451,350,0,100,0,1,0,0,0,0
2,sample.VelociRobot,355,250,0,64,0,41,0,0,0,0
3,sample.PaintingRobot,328,300,0,28,0,0,0,0,0,0
3,sample.TrackFire,291,150,0,141,0,0,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.Tracker,165,100,0,64,0,1,0,0,0,0
3,sample.Target,50,50,0,0,0,0,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.TrackFire,1344,750,150,404,40,0,0,1,0,0
1,sample.RamFire,1052,650,0,238,0,89,75,0,0,1
1,sample.SpinBot,886,600,0,243,30,12,0,0,0,0
1,sample.Crazy,866,700,0,149,3,14,0,0,1,0
1,sample.Tracker,595,400,0,164,23,7,0,0,0,0
2,sample.PaintingRobot,569,500,0,64,0,5,0,0,0,0
2,sample.Corners,554,350,0,181,23,0,0,0,0,0
2,sample.Interactive_v2,550,550,0,0,0,0,0,0,0,0
2,sample.Interactive,450,450,0,0,0,0,0,0,0,0
2,sample.Fire,401,250,0,148,1,2,0,0,0,0
3,sample.Target,304,300,0,0,0,4,0,0,0,0
3,sample.VelociRobot,253,150,0,53,0,50,0,0,0,0
3,sample.MyFirstRobot,252,200,0,52,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,171,100,0,64,0,7,0,0,0,0
3,sample.Walls,116,0,0,114,0,2,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
1,sample.PaintingRobot,1064,750,150,148,15,1,0,1,0,0
1,sample.Fire,1012,700,0,281,31,1,0,0,1,0
1,sample.TrackFire,914,550,0,310,54,0,0,0,0,0
1,sample.MyFirstJuniorRobot,898,650,0,232,13,4,0,0,0,1
1,sample.MyFirstRobot,714,600,0,112,0,2,0,0,0,0
2,sample.Tracker,648,350,0,224,30,44,0,0,0,0
2,sample.RamFire,642,300,0,234,17,91,1,0,0,0
2,sample.Crazy,536,450,0,76,0,10,0,0,0,0
2,sample.Corners,511,400,0,110,0,1,0,0,0,0
2,sample.Interactive_v2,500,500,0,0,0,0,0,0,0,0
3,sample.Walls,288,200,0,70,0,18,0,0,0,0
3,sample.Target,251,250,0,0,0,1,0,0,0,0
3,sample.SpinBot,156,100,0,52,0,4,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.VelociRobot,77,0,0,24,0,53,0,0,0,0
3,sample.SittingDuck,50,50,0,0,0,0,0,0,0,0
1,sample.SpinBot,1375,750,150,410,54,12,0,1,0,0
1,sample.Corners,942,600,0,298,42,2,0,0,0,0
1,sample.Tracker,852,500,0,327,15,10,0,0,0,0
1,sample.PaintingRobot,824,700,0,114,5,5,0,0,1,0
1,sample.Crazy,663,550,0,100,0,11,3,0,0,0
2,sample.SittingDuck,650,650,0,0,0,0,0,0,0,1
2,sample.RamFire,634,450,0,156,4,24,0,0,0,0
2,sample.VelociRobot,585,400,0,72,0,113,0,0,0,0
2,sample.MyFirstJuniorRobot,356,300,0,52,0,4,0,0,0,0
2,sample.Target,354,350,0,0,0,4,0,0,0,0
3,sample.MyFirstRobot,290,250,0,36,0,4,0,0,0,0
3,sample.Walls,246,150,0,91,0,5,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.TrackFire,194,50,0,122,22,0,0,0,0,0
3,sample.Fire,158,100,0,56,0,2,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1281,750,150,345,33,2,0,1,0,0
1,sample.SpinBot,1104,700,0,376,21,7,0,0,1,0
1,sample.TrackFire,1085,650,0,378,57,0,0,0,0,1
1,sample.Crazy,719,600,0,92,2,25,0,0,0,0
1,sample.Tracker,664,450,0,177,14,24,0,0,0,0
2,sample.Interactive,550,550,0,0,0,0,0,0,0,0
2,sample.Corners,511,400,0,110,0,1,0,0,0,0
2,sample.Interactive_v2,500,500,0,0,0,0,0,0,0,0
2,sample.PaintingRobot,406,350,0,51,3,2,0,0,0,0
2,sample.Fire,383,250,0,117,15,0,0,0,0,0
3,sample.MyFirstJuniorRobot,356,300,0,56,0,0,0,0,0,0
3,sample.VelociRobot,309,200,0,54,0,55,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,130,100,0,28,0,2,0,0,0,0
3,sample.RamFire,114,0,0,80,0,34,0,0,0,0
3,sample.Target,51,50,0,0,0,1,0,0,0,0
1,sample.Walls,1195,750,150,260,28,7,0,1,0,0
1,sample.SpinBot,1080,700,0,363,12,5,0,0,1,0
1,sample.Tracker,981,650,0,294,32,5,0,0,0,1
1,sample.Corners,797,600,0,193,2,2,0,0,0,0
1,sample.VelociRobot,743,500,0,112,13,108,9,0,0,0
2,sample.MyFirstRobot,648,550,0,92,0,6,0,0,0,0
2,sample.Crazy,536,450,0,76,0,10,0,0,0,0
2,sample.RamFire,514,250,0,164,0,62,37,0,0,0
2,sample.Target,400,400,0,0,0,0,0,0,0,0
2,sample.SittingDuck,350,350,0,0,0,0,0,0,0,0
3,sample.Interactive,300,300,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,273,200,0,68,0,5,0,0,0,0
3,sample.PaintingRobot,198,150,0,44,0,4,0,0,0,0
3,sample.Fire,166,50,0,116,0,0,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.TrackFire,64,0,0,64,0,0,0,0,0,0
1,sample.Walls,1290,750,150,355,29,6,0,1,0,0
1,sample.VelociRobot,887,650,0,182,7,48,0,0,0,1
1,sample.Corners,843,550,0,255,38,0,0,0,0,0
1,sample.PaintingRobot,815,700,0,108,0,7,0,0,1,0
1,sample.RamFire,807,450,0,234,13,76,34,0,0,0
2,sample.Fire,690,600,0,87,3,0,0,0,0,0
2,sample.Tracker,646,400,0,212,24,10,0,0,0,0
2,sample.Crazy,598,500,0,86,0,12,0,0,0,0
2,sample.SpinBot,430,250,0,160,0,20,0,0,0,0
2,sample.MyFirstRobot,408,350,0,56,0,2,0,0,0,0
3,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,225,150,0,68,0,7,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.TrackFire,180,100,0,80,0,0,0,0,0,0
3,sample.Target,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1203,750,150,265,29,8,0,1,0,0
1,sample.SpinBot,1088,700,0,376,2,11,0,0,1,0
1,sample.TrackFire,966,600,0,353,13,0,0,0,0,0
1,sample.Fire,932,650,0,266,16,0,0,0,0,1
1,sample.Tracker,774,550,0,193,10,20,0,0,0,0
2,sample.MyFirstJuniorRobot,598,500,0,81,9,7,0,0,0,0
2,sample.Corners,483,300,0,172,9,1,0,0,0,0
2,sample.Crazy,472,400,0,64,0,8,0,0,0,0
2,sample.Interactive,450,450,0,0,0,0,0,0,0,0
2,sample.Target,354,350,0,0,0,4,0,0,0,0
3,sample.RamFire,256,150,0,74,10,22,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,230,200,0,28,0,2,0,0,0,0
3,sample.VelociRobot,191,100,0,24,0,60,7,0,0,0
3,sample.PaintingRobot,75,50,0,24,0,1,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.SpinBot,1282,750,150,333,41,7,0,1,0,0
1,sample.MyFirstJuniorRobot,990,700,0,263,25,2,0,0,1,0
1,sample.Fire,955,650,0,274,30,1,0,0,0,1
1,sample.Tracker,831,550,0,253,25,4,0,0,0,0
1,sample.PaintingRobot,742,600,0,136,0,6,0,0,0,0
2,sample.Crazy,629,500,0,111,5,13,0,0,0,0
2,sample.Walls,520,250,0,249,16,5,0,0,0,0
2,sample.MyFirstRobot,472,350,0,114,2,6,0,0,0,0
2,sample.Target,452,450,0,0,0,2,0,0,0,0
2,sample.Interactive,400,400,0,0,0,0,0,0,0,0
3,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.Corners,286,200,0,86,0,0,0,0,0,0
3,sample.RamFire,252,100,0,101,17,34,0,0,0,0
3,sample.VelociRobot,114,50,0,44,0,20,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.TrackFire,55,0,0,55,0,0,0,0,0,0
1,sample.Walls,1321,750,150,369,50,2,0,1,0,0
1,sample.Tracker,1067,650,0,358,53,6,0,0,0,1
1,sample.SpinBot,1011,700,0,262,43,6,0,0,1,0
1,sample.Crazy,765,600,0,140,0,25,0,0,0,0
1,sample.Corners,637,450,0,168,19,0,0,0,0,0
2,sample.TrackFire,609,350,0,229,30,0,0,0,0,0
2,sample.Fire,555,400,0,132,22,0,0,0,0,0
2,sample.Interactive,550,550,0,0,0,0,0,0,0,0
2,sample.PaintingRobot,548,500,0,44,0,4,0,0,0,0
2,sample.RamFire,428,250,0,128,0,50,0,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,249,200,0,44,0,5,0,0,0,0
3,sample.Target,152,150,0,0,0,2,0,0,0,0
3,sample.VelociRobot,128,50,0,28,0,50,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,13,0,0,12,0,1,0,0,0,0
1,sample.Walls,1198,750,150,272,20,6,0,1,0,0
1,sample.SpinBot,986,700,0,258,26,2,0,0,1,0
1,sample.TrackFire,980,600,0,346,34,0,0,0,0,0
1,sample.RamFire,784,500,0,194,28,49,13,0,0,0
1,sample.MyFirstRobot,709,650,0,56,3,0,0,0,0,1
2,sample.Interactive_v2,550,550,0,0,0,0,0,0,0,0
2,sample.Crazy,532,450,0,76,0,6,0,0,0,0
2,sample.Corners,502,350,0,131,21,0,0,0,0,0
2,sample.Tracker,462,300,0,160,0,2,0,0,0,0
2,sample.Target,402,400,0,0,0,2,0,0,0,0
3,sample.MyFirstJuniorRobot,302,250,0,48,0,4,0,0,0,0
3,sample.VelociRobot,255,150,0,56,0,49,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.Fire,76,0,0,72,0,4,0,0,0,0
3,sample.PaintingRobot,75,50,0,24,0,1,0,0,0,0
1,sample.SpinBot,1344,750,150,391,37,16,0,1,0,0
1,sample.PaintingRobot,892,700,0,175,14,2,0,0,1,0
1,sample.Corners,841,650,0,177,13,0,0,0,0,1
1,sample.TrackFire,744,500,0,221,23,0,0,0,0,0
1,sample.Crazy,736,600,0,124,0,12,0,0,0,0
2,sample.Walls,715,450,0,260,0,5,0,0,0,0
2,sample.Target,551,550,0,0,0,1,0,0,0,0
2,sample.VelociRobot,543,350,0,92,0,80,20,0,0,0
2,sample.Tracker,436,150,0,204,19,53,11,0,0,0
2,sample.Interactive,400,400,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,348,300,0,44,0,4,0,0,0,0
3,sample.Fire,253,200,0,52,0,1,0,0,0,0
3,sample.Interactive_v2,250,250,0,0,0,0,0,0,0,0
3,sample.RamFire,234,50,0,148,0,36,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,33,0,0,28,0,5,0,0,0,0
1,sample.Walls,1328,750,150,375,53,0,0,1,0,0
1,sample.SpinBot,930,700,0,204,22,5,0,0,1,0
1,sample.Crazy,751,650,0,84,0,17,0,0,0,1
1,sample.Corners,696,450,0,230,15,1,0,0,0,0
1,sample.MyFirstJuniorRobot,682,550,0,116,6,11,0,0,0,0
2,sample.RamFire,666,350,0,205,22,77,12,0,0,0
2,sample.MyFirstRobot,660,600,0,57,0,2,0,0,0,0
2,sample.Target,501,500,0,0,0,1,0,0,0,0
2,sample.TrackFire,488,300,0,188,0,0,0,0,0,0
2,sample.Tracker,465,250,0,188,18,8,0,0,0,0
3,sample.PaintingRobot,444,400,0,44,0,0,0,0,0,0
3,sample.VelociRobot,220,150,0,44,0,26,0,0,0,0
